# harness	differential-sweep/1
# seed	20260817
# reference	historical
# subject	stub-faithful
# sha256.use.jar	80ac8ae433b8345677472019991356950f094f4a104cfbce1f75783a7308788d
# sha256.atenearesearchgroup.uncertainty.jar	53b2a43feb0a0a39844a60278dd80a7d4b975ef324fb05c6db28831e835e59d0
# operations	URealValue.add(value)
# rows	784
# rows.measured	784
# rows.agreement	784
# rows.disagreement	0
# rows.throwClassMismatch	0
# verdict.AGREE	784
index	operation	inputs	historical	ported	verdict	note
652	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(0.5,0.5)	UREAL(28.730986,1.0431747176767658)	UREAL(28.730986,1.0431747176767658)	AGREE	
653	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-0.5,0.25)	UREAL(27.730986,0.9490592666425001)	UREAL(27.730986,0.9490592666425001)	AGREE	
654	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(2.0,0.0)	UREAL(30.230986,0.91554)	UREAL(30.230986,0.91554)	AGREE	
655	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(100.0,0.001)	UREAL(128.230986,0.9155405461256209)	UREAL(128.230986,0.9155405461256209)	AGREE	
656	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-100.0,0.001)	UREAL(-71.769014,0.9155405461256209)	UREAL(-71.769014,0.9155405461256209)	AGREE	
657	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(4.9E-324,0.0)	UREAL(28.230986,0.91554)	UREAL(28.230986,0.91554)	AGREE	
658	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(1.7976931348623157E308,0.0)	UREAL(1.7976931348623157E308,0.91554)	UREAL(1.7976931348623157E308,0.91554)	AGREE	
659	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-1.7976931348623157E308,0.0)	UREAL(-1.7976931348623157E308,0.91554)	UREAL(-1.7976931348623157E308,0.91554)	AGREE	
660	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(NaN,0.0)	UREAL(NaN,0.91554)	UREAL(NaN,0.91554)	AGREE	
661	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(Infinity,0.0)	UREAL(Infinity,0.91554)	UREAL(Infinity,0.91554)	AGREE	
662	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-Infinity,0.0)	UREAL(-Infinity,0.91554)	UREAL(-Infinity,0.91554)	AGREE	
663	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(1.0,NaN)	UREAL(29.230986,NaN)	UREAL(29.230986,NaN)	AGREE	
664	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(1.0,Infinity)	UREAL(29.230986,Infinity)	UREAL(29.230986,Infinity)	AGREE	
665	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(1.0,-1.0)	UREAL(29.230986,1.355807320971531)	UREAL(29.230986,1.355807320971531)	AGREE	
666	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-46.064505,0.782649)	UREAL(-17.833518999999995,1.2044720622750036)	UREAL(-17.833518999999995,1.2044720622750036)	AGREE	
667	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(28.230986,0.91554)	UREAL(56.461972,1.2947690848950635)	UREAL(56.461972,1.2947690848950635)	AGREE	
668	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(47.696811,0.395191)	UREAL(75.927797,0.9971907631346171)	UREAL(75.927797,0.9971907631346171)	AGREE	
669	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-61.870069,0.428633)	UREAL(-33.639083,1.0109103522513754)	UREAL(-33.639083,1.0109103522513754)	AGREE	
670	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-98.361875,0.358527)	UREAL(-70.130889,0.9832370524593751)	UREAL(-70.130889,0.9832370524593751)	AGREE	
671	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(37.640335,0.974834)	UREAL(65.871321,1.3373536627070641)	UREAL(65.871321,1.3373536627070641)	AGREE	
672	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(0.0,0.0)	UREAL(47.696811,0.395191)	UREAL(47.696811,0.395191)	AGREE	
673	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(0.0,1.0)	UREAL(47.696811,1.0752562143419586)	UREAL(47.696811,1.0752562143419586)	AGREE	
674	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-0.0,0.0)	UREAL(47.696811,0.395191)	UREAL(47.696811,0.395191)	AGREE	
675	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(1.0,0.0)	UREAL(48.696811,0.395191)	UREAL(48.696811,0.395191)	AGREE	
676	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(1.0,1.0)	UREAL(48.696811,1.0752562143419586)	UREAL(48.696811,1.0752562143419586)	AGREE	
677	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-1.0,0.0)	UREAL(46.696811,0.395191)	UREAL(46.696811,0.395191)	AGREE	
678	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-1.0,1.0)	UREAL(46.696811,1.0752562143419586)	UREAL(46.696811,1.0752562143419586)	AGREE	
679	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-1.0,0.5)	UREAL(46.696811,0.637319328501027)	UREAL(46.696811,0.637319328501027)	AGREE	
680	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(0.5,0.5)	UREAL(48.196811,0.637319328501027)	UREAL(48.196811,0.637319328501027)	AGREE	
681	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-0.5,0.25)	UREAL(47.196811,0.46762797871919515)	UREAL(47.196811,0.46762797871919515)	AGREE	
682	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(2.0,0.0)	UREAL(49.696811,0.395191)	UREAL(49.696811,0.395191)	AGREE	
683	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(100.0,0.001)	UREAL(147.696811,0.39519226520897394)	UREAL(147.696811,0.39519226520897394)	AGREE	
684	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-100.0,0.001)	UREAL(-52.303189,0.39519226520897394)	UREAL(-52.303189,0.39519226520897394)	AGREE	
685	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(4.9E-324,0.0)	UREAL(47.696811,0.395191)	UREAL(47.696811,0.395191)	AGREE	
686	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(1.7976931348623157E308,0.0)	UREAL(1.7976931348623157E308,0.395191)	UREAL(1.7976931348623157E308,0.395191)	AGREE	
687	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-1.7976931348623157E308,0.0)	UREAL(-1.7976931348623157E308,0.395191)	UREAL(-1.7976931348623157E308,0.395191)	AGREE	
688	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(NaN,0.0)	UREAL(NaN,0.395191)	UREAL(NaN,0.395191)	AGREE	
689	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(Infinity,0.0)	UREAL(Infinity,0.395191)	UREAL(Infinity,0.395191)	AGREE	
690	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-Infinity,0.0)	UREAL(-Infinity,0.395191)	UREAL(-Infinity,0.395191)	AGREE	
691	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(1.0,NaN)	UREAL(48.696811,NaN)	UREAL(48.696811,NaN)	AGREE	
692	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(1.0,Infinity)	UREAL(48.696811,Infinity)	UREAL(48.696811,Infinity)	AGREE	
693	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(1.0,-1.0)	UREAL(48.696811,1.0752562143419586)	UREAL(48.696811,1.0752562143419586)	AGREE	
694	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-46.064505,0.782649)	UREAL(1.6323059999999998,0.8767641551078603)	UREAL(1.6323059999999998,0.8767641551078603)	AGREE	
695	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(28.230986,0.91554)	UREAL(75.927797,0.9971907631346171)	UREAL(75.927797,0.9971907631346171)	AGREE	
696	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(47.696811,0.395191)	UREAL(95.393622,0.5588844719277858)	UREAL(95.393622,0.5588844719277858)	AGREE	
697	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-61.870069,0.428633)	UREAL(-14.173258000000004,0.5830112993501927)	UREAL(-14.173258000000004,0.5830112993501927)	AGREE	
698	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(-98.361875,0.358527)	UREAL(-50.665064,0.5335892954417283)	UREAL(-50.665064,0.5335892954417283)	AGREE	
699	URealValue.add(value)	UREAL(47.696811,0.395191) | UREAL(37.640335,0.974834)	UREAL(85.33714599999999,1.051892225485577)	UREAL(85.33714599999999,1.051892225485577)	AGREE	
700	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(0.0,0.0)	UREAL(-61.870069,0.428633)	UREAL(-61.870069,0.428633)	AGREE	
701	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(0.0,1.0)	UREAL(-61.870069,1.0879918421978172)	UREAL(-61.870069,1.0879918421978172)	AGREE	
702	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-0.0,0.0)	UREAL(-61.870069,0.428633)	UREAL(-61.870069,0.428633)	AGREE	
703	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(1.0,0.0)	UREAL(-60.870069,0.428633)	UREAL(-60.870069,0.428633)	AGREE	
704	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(1.0,1.0)	UREAL(-60.870069,1.0879918421978172)	UREAL(-60.870069,1.0879918421978172)	AGREE	
705	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-1.0,0.0)	UREAL(-62.870069,0.428633)	UREAL(-62.870069,0.428633)	AGREE	
706	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-1.0,1.0)	UREAL(-62.870069,1.0879918421978172)	UREAL(-62.870069,1.0879918421978172)	AGREE	
707	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-1.0,0.5)	UREAL(-62.870069,0.6585789616203968)	UREAL(-62.870069,0.6585789616203968)	AGREE	
708	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(0.5,0.5)	UREAL(-61.370069,0.6585789616203968)	UREAL(-61.370069,0.6585789616203968)	AGREE	
709	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-0.5,0.25)	UREAL(-62.370069,0.49621189897965967)	UREAL(-62.370069,0.49621189897965967)	AGREE	
710	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(2.0,0.0)	UREAL(-59.870069,0.428633)	UREAL(-59.870069,0.428633)	AGREE	
711	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(100.0,0.001)	UREAL(38.129931,0.4286341664974923)	UREAL(38.129931,0.4286341664974923)	AGREE	
712	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-100.0,0.001)	UREAL(-161.870069,0.4286341664974923)	UREAL(-161.870069,0.4286341664974923)	AGREE	
713	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(4.9E-324,0.0)	UREAL(-61.870069,0.428633)	UREAL(-61.870069,0.428633)	AGREE	
714	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(1.7976931348623157E308,0.0)	UREAL(1.7976931348623157E308,0.428633)	UREAL(1.7976931348623157E308,0.428633)	AGREE	
715	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-1.7976931348623157E308,0.0)	UREAL(-1.7976931348623157E308,0.428633)	UREAL(-1.7976931348623157E308,0.428633)	AGREE	
716	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(NaN,0.0)	UREAL(NaN,0.428633)	UREAL(NaN,0.428633)	AGREE	
717	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(Infinity,0.0)	UREAL(Infinity,0.428633)	UREAL(Infinity,0.428633)	AGREE	
718	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-Infinity,0.0)	UREAL(-Infinity,0.428633)	UREAL(-Infinity,0.428633)	AGREE	
719	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(1.0,NaN)	UREAL(-60.870069,NaN)	UREAL(-60.870069,NaN)	AGREE	
720	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(1.0,Infinity)	UREAL(-60.870069,Infinity)	UREAL(-60.870069,Infinity)	AGREE	
721	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(1.0,-1.0)	UREAL(-60.870069,1.0879918421978172)	UREAL(-60.870069,1.0879918421978172)	AGREE	
722	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-46.064505,0.782649)	UREAL(-107.934574,0.8923372153451856)	UREAL(-107.934574,0.8923372153451856)	AGREE	
723	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(28.230986,0.91554)	UREAL(-33.639083,1.0109103522513754)	UREAL(-33.639083,1.0109103522513754)	AGREE	
724	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(47.696811,0.395191)	UREAL(-14.173258000000004,0.5830112993501927)	UREAL(-14.173258000000004,0.5830112993501927)	AGREE	
725	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-61.870069,0.428633)	UREAL(-123.740138,0.6061786018806669)	UREAL(-123.740138,0.6061786018806669)	AGREE	
726	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(-98.361875,0.358527)	UREAL(-160.231944,0.5588093220571754)	UREAL(-160.231944,0.5588093220571754)	AGREE	
727	URealValue.add(value)	UREAL(-61.870069,0.428633) | UREAL(37.640335,0.974834)	UREAL(-24.229734,1.0649073087574334)	UREAL(-24.229734,1.0649073087574334)	AGREE	
728	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(0.0,0.0)	UREAL(-98.361875,0.358527)	UREAL(-98.361875,0.358527)	AGREE	
729	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(0.0,1.0)	UREAL(-98.361875,1.0623283907196492)	UREAL(-98.361875,1.0623283907196492)	AGREE	
730	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-0.0,0.0)	UREAL(-98.361875,0.358527)	UREAL(-98.361875,0.358527)	AGREE	
731	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(1.0,0.0)	UREAL(-97.361875,0.358527)	UREAL(-97.361875,0.358527)	AGREE	
732	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(1.0,1.0)	UREAL(-97.361875,1.0623283907196492)	UREAL(-97.361875,1.0623283907196492)	AGREE	
733	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-1.0,0.0)	UREAL(-99.361875,0.358527)	UREAL(-99.361875,0.358527)	AGREE	
734	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-1.0,1.0)	UREAL(-99.361875,1.0623283907196492)	UREAL(-99.361875,1.0623283907196492)	AGREE	
735	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-1.0,0.5)	UREAL(-99.361875,0.6152573524379858)	UREAL(-99.361875,0.6152573524379858)	AGREE	
736	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(0.5,0.5)	UREAL(-97.861875,0.6152573524379858)	UREAL(-97.861875,0.6152573524379858)	AGREE	
737	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-0.5,0.25)	UREAL(-98.861875,0.43708306959775967)	UREAL(-98.861875,0.43708306959775967)	AGREE	
738	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(2.0,0.0)	UREAL(-96.361875,0.358527)	UREAL(-96.361875,0.358527)	AGREE	
739	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(100.0,0.001)	UREAL(1.6381250000000023,0.3585283945923949)	UREAL(1.6381250000000023,0.3585283945923949)	AGREE	
740	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-100.0,0.001)	UREAL(-198.361875,0.3585283945923949)	UREAL(-198.361875,0.3585283945923949)	AGREE	
741	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(4.9E-324,0.0)	UREAL(-98.361875,0.358527)	UREAL(-98.361875,0.358527)	AGREE	
742	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(1.7976931348623157E308,0.0)	UREAL(1.7976931348623157E308,0.358527)	UREAL(1.7976931348623157E308,0.358527)	AGREE	
743	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-1.7976931348623157E308,0.0)	UREAL(-1.7976931348623157E308,0.358527)	UREAL(-1.7976931348623157E308,0.358527)	AGREE	
744	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(NaN,0.0)	UREAL(NaN,0.358527)	UREAL(NaN,0.358527)	AGREE	
745	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(Infinity,0.0)	UREAL(Infinity,0.358527)	UREAL(Infinity,0.358527)	AGREE	
746	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-Infinity,0.0)	UREAL(-Infinity,0.358527)	UREAL(-Infinity,0.358527)	AGREE	
747	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(1.0,NaN)	UREAL(-97.361875,NaN)	UREAL(-97.361875,NaN)	AGREE	
748	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(1.0,Infinity)	UREAL(-97.361875,Infinity)	UREAL(-97.361875,Infinity)	AGREE	
749	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(1.0,-1.0)	UREAL(-97.361875,1.0623283907196492)	UREAL(-97.361875,1.0623283907196492)	AGREE	
750	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-46.064505,0.782649)	UREAL(-144.42638,0.8608606547694)	UREAL(-144.42638,0.8608606547694)	AGREE	
751	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(28.230986,0.91554)	UREAL(-70.130889,0.9832370524593751)	UREAL(-70.130889,0.9832370524593751)	AGREE	
752	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(47.696811,0.395191)	UREAL(-50.665064,0.5335892954417283)	UREAL(-50.665064,0.5335892954417283)	AGREE	
753	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-61.870069,0.428633)	UREAL(-160.231944,0.5588093220571754)	UREAL(-160.231944,0.5588093220571754)	AGREE	
754	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(-98.361875,0.358527)	UREAL(-196.72375,0.5070337458769386)	UREAL(-196.72375,0.5070337458769386)	AGREE	
755	URealValue.add(value)	UREAL(-98.361875,0.358527) | UREAL(37.640335,0.974834)	UREAL(-60.72154,1.0386736432994725)	UREAL(-60.72154,1.0386736432994725)	AGREE	
756	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(0.0,0.0)	UREAL(37.640335,0.974834)	UREAL(37.640335,0.974834)	AGREE	
757	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(0.0,1.0)	UREAL(37.640335,1.3965318927815433)	UREAL(37.640335,1.3965318927815433)	AGREE	
758	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-0.0,0.0)	UREAL(37.640335,0.974834)	UREAL(37.640335,0.974834)	AGREE	
759	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(1.0,0.0)	UREAL(38.640335,0.974834)	UREAL(38.640335,0.974834)	AGREE	
760	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(1.0,1.0)	UREAL(38.640335,1.3965318927815433)	UREAL(38.640335,1.3965318927815433)	AGREE	
761	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-1.0,0.0)	UREAL(36.640335,0.974834)	UREAL(36.640335,0.974834)	AGREE	
762	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-1.0,1.0)	UREAL(36.640335,1.3965318927815433)	UREAL(36.640335,1.3965318927815433)	AGREE	
763	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-1.0,0.5)	UREAL(36.640335,1.0955826429603566)	UREAL(36.640335,1.0955826429603566)	AGREE	
764	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(0.5,0.5)	UREAL(38.140335,1.0955826429603566)	UREAL(38.140335,1.0955826429603566)	AGREE	
765	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-0.5,0.25)	UREAL(37.140335,1.0063803096026869)	UREAL(37.140335,1.0063803096026869)	AGREE	
766	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(2.0,0.0)	UREAL(39.640335,0.974834)	UREAL(39.640335,0.974834)	AGREE	
767	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(100.0,0.001)	UREAL(137.640335,0.9748345129077037)	UREAL(137.640335,0.9748345129077037)	AGREE	
768	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-100.0,0.001)	UREAL(-62.359665,0.9748345129077037)	UREAL(-62.359665,0.9748345129077037)	AGREE	
769	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(4.9E-324,0.0)	UREAL(37.640335,0.974834)	UREAL(37.640335,0.974834)	AGREE	
770	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(1.7976931348623157E308,0.0)	UREAL(1.7976931348623157E308,0.974834)	UREAL(1.7976931348623157E308,0.974834)	AGREE	
771	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-1.7976931348623157E308,0.0)	UREAL(-1.7976931348623157E308,0.974834)	UREAL(-1.7976931348623157E308,0.974834)	AGREE	
772	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(NaN,0.0)	UREAL(NaN,0.974834)	UREAL(NaN,0.974834)	AGREE	
773	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(Infinity,0.0)	UREAL(Infinity,0.974834)	UREAL(Infinity,0.974834)	AGREE	
774	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-Infinity,0.0)	UREAL(-Infinity,0.974834)	UREAL(-Infinity,0.974834)	AGREE	
775	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(1.0,NaN)	UREAL(38.640335,NaN)	UREAL(38.640335,NaN)	AGREE	
776	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(1.0,Infinity)	UREAL(38.640335,Infinity)	UREAL(38.640335,Infinity)	AGREE	
777	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(1.0,-1.0)	UREAL(38.640335,1.3965318927815433)	UREAL(38.640335,1.3965318927815433)	AGREE	
778	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-46.064505,0.782649)	UREAL(-8.424169999999997,1.2501363064710185)	UREAL(-8.424169999999997,1.2501363064710185)	AGREE	
779	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(28.230986,0.91554)	UREAL(65.871321,1.3373536627070641)	UREAL(65.871321,1.3373536627070641)	AGREE	
780	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(47.696811,0.395191)	UREAL(85.33714599999999,1.051892225485577)	UREAL(85.33714599999999,1.051892225485577)	AGREE	
781	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-61.870069,0.428633)	UREAL(-24.229734,1.0649073087574334)	UREAL(-24.229734,1.0649073087574334)	AGREE	
782	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(-98.361875,0.358527)	UREAL(-60.72154,1.0386736432994725)	UREAL(-60.72154,1.0386736432994725)	AGREE	
783	URealValue.add(value)	UREAL(37.640335,0.974834) | UREAL(37.640335,0.974834)	UREAL(75.28067,1.3786234638624137)	UREAL(75.28067,1.3786234638624137)	AGREE	
