# harness	differential-sweep/1
# seed	20260817
# reference	historical
# subject	stub-faulty-minus
# sha256.use.jar	80ac8ae433b8345677472019991356950f094f4a104cfbce1f75783a7308788d
# sha256.atenearesearchgroup.uncertainty.jar	53b2a43feb0a0a39844a60278dd80a7d4b975ef324fb05c6db28831e835e59d0
# operations	URealValue.minus(value)
# rows	784
# rows.measured	784
# rows.agreement	558
# rows.disagreement	226
# rows.throwClassMismatch	0
# rows.javaTypeMismatch	0
# rows.subjectTypeObserved	0
# rows.subjectTypeAssumed	0
# verdict.AGREE	558
# verdict.DIFFER	226
# op.URealValue.minus(value).rows	784
# op.URealValue.minus(value).measured	784
# op.URealValue.minus(value).agreement	558
# op.URealValue.minus(value).disagreement	226
# op.URealValue.minus(value).javaTypeMismatch	0
# op.URealValue.minus(value).subjectTypeObserved	0
# op.URealValue.minus(value).subjectTypeAssumed	0
# op.URealValue.minus(value).distinctReferenceValues	389
# op.URealValue.minus(value).discriminating	true
# accepted.degenerateOperations	0
index	operation	inputs	historical	ported	verdict	note
361	URealValue.minus(value)	UREAL(-100.0,0.001)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(-38.129931,0.4286341664974923)@URealValue	UREAL(-38.129931,0.427633)@URealValue	DIFFER	
362	URealValue.minus(value)	UREAL(-100.0,0.001)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(-1.6381250000000023,0.3585283945923949)@URealValue	UREAL(-1.6381250000000023,0.357527)@URealValue	DIFFER	
363	URealValue.minus(value)	UREAL(-100.0,0.001)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-137.640335,0.9748345129077037)@URealValue	UREAL(-137.640335,0.973834)@URealValue	DIFFER	
364	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(4.9E-324,0.0)@URealValue	UREAL(4.9E-324,0.0)@URealValue	AGREE	
365	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(4.9E-324,1.0)@URealValue	UREAL(4.9E-324,1.0)@URealValue	AGREE	
366	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(4.9E-324,0.0)@URealValue	UREAL(4.9E-324,0.0)@URealValue	AGREE	
367	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(-1.0,0.0)@URealValue	UREAL(-1.0,0.0)@URealValue	AGREE	
368	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(-1.0,1.0)@URealValue	UREAL(-1.0,1.0)@URealValue	AGREE	
369	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(1.0,0.0)@URealValue	UREAL(1.0,0.0)@URealValue	AGREE	
370	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(1.0,1.0)@URealValue	UREAL(1.0,1.0)@URealValue	AGREE	
371	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(1.0,0.5)@URealValue	UREAL(1.0,0.5)@URealValue	AGREE	
372	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(-0.5,0.5)@URealValue	UREAL(-0.5,0.5)@URealValue	AGREE	
373	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(0.5,0.25)@URealValue	UREAL(0.5,0.25)@URealValue	AGREE	
374	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(-2.0,0.0)@URealValue	UREAL(-2.0,0.0)@URealValue	AGREE	
375	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-100.0,0.001)@URealValue	UREAL(-100.0,0.001)@URealValue	AGREE	
376	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(100.0,0.001)@URealValue	UREAL(100.0,0.001)@URealValue	AGREE	
377	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(0.0,0.0)@URealValue	UREAL(0.0,0.0)@URealValue	AGREE	
378	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	AGREE	
379	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	AGREE	
380	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
381	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
382	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
383	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(-1.0,NaN)@URealValue	UREAL(-1.0,NaN)@URealValue	AGREE	
384	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(-1.0,Infinity)@URealValue	UREAL(-1.0,Infinity)@URealValue	AGREE	
385	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(-1.0,1.0)@URealValue	UREAL(-1.0,1.0)@URealValue	AGREE	
386	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(46.064505,0.782649)@URealValue	UREAL(46.064505,0.782649)@URealValue	AGREE	
387	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(-28.230986,0.91554)@URealValue	UREAL(-28.230986,0.91554)@URealValue	AGREE	
388	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-47.696811,0.395191)@URealValue	UREAL(-47.696811,0.395191)@URealValue	AGREE	
389	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(61.870069,0.428633)@URealValue	UREAL(61.870069,0.428633)@URealValue	AGREE	
390	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(98.361875,0.358527)@URealValue	UREAL(98.361875,0.358527)@URealValue	AGREE	
391	URealValue.minus(value)	UREAL(4.9E-324,0.0)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-37.640335,0.974834)@URealValue	UREAL(-37.640335,0.974834)@URealValue	AGREE	
392	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	AGREE	
393	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(1.7976931348623157E308,1.0)@URealValue	UREAL(1.7976931348623157E308,1.0)@URealValue	AGREE	
394	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	AGREE	
395	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	AGREE	
396	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(1.7976931348623157E308,1.0)@URealValue	UREAL(1.7976931348623157E308,1.0)@URealValue	AGREE	
397	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	AGREE	
398	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(1.7976931348623157E308,1.0)@URealValue	UREAL(1.7976931348623157E308,1.0)@URealValue	AGREE	
399	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(1.7976931348623157E308,0.5)@URealValue	UREAL(1.7976931348623157E308,0.5)@URealValue	AGREE	
400	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(1.7976931348623157E308,0.5)@URealValue	UREAL(1.7976931348623157E308,0.5)@URealValue	AGREE	
401	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(1.7976931348623157E308,0.25)@URealValue	UREAL(1.7976931348623157E308,0.25)@URealValue	AGREE	
402	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	AGREE	
403	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(1.7976931348623157E308,0.001)@URealValue	UREAL(1.7976931348623157E308,0.001)@URealValue	AGREE	
404	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(1.7976931348623157E308,0.001)@URealValue	UREAL(1.7976931348623157E308,0.001)@URealValue	AGREE	
405	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.0)@URealValue	AGREE	
406	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(0.0,0.0)@URealValue	UREAL(0.0,0.0)@URealValue	AGREE	
407	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
408	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
409	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
410	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
411	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(1.7976931348623157E308,NaN)@URealValue	UREAL(1.7976931348623157E308,NaN)@URealValue	AGREE	
412	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(1.7976931348623157E308,Infinity)@URealValue	UREAL(1.7976931348623157E308,Infinity)@URealValue	AGREE	
413	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(1.7976931348623157E308,1.0)@URealValue	UREAL(1.7976931348623157E308,1.0)@URealValue	AGREE	
414	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(1.7976931348623157E308,0.782649)@URealValue	UREAL(1.7976931348623157E308,0.782649)@URealValue	AGREE	
415	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(1.7976931348623157E308,0.91554)@URealValue	UREAL(1.7976931348623157E308,0.91554)@URealValue	AGREE	
416	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(1.7976931348623157E308,0.395191)@URealValue	UREAL(1.7976931348623157E308,0.395191)@URealValue	AGREE	
417	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(1.7976931348623157E308,0.428633)@URealValue	UREAL(1.7976931348623157E308,0.428633)@URealValue	AGREE	
418	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(1.7976931348623157E308,0.358527)@URealValue	UREAL(1.7976931348623157E308,0.358527)@URealValue	AGREE	
419	URealValue.minus(value)	UREAL(1.7976931348623157E308,0.0)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(1.7976931348623157E308,0.974834)@URealValue	UREAL(1.7976931348623157E308,0.974834)@URealValue	AGREE	
420	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	AGREE	
421	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(-1.7976931348623157E308,1.0)@URealValue	UREAL(-1.7976931348623157E308,1.0)@URealValue	AGREE	
422	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	AGREE	
423	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	AGREE	
424	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(-1.7976931348623157E308,1.0)@URealValue	UREAL(-1.7976931348623157E308,1.0)@URealValue	AGREE	
425	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	AGREE	
426	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(-1.7976931348623157E308,1.0)@URealValue	UREAL(-1.7976931348623157E308,1.0)@URealValue	AGREE	
427	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(-1.7976931348623157E308,0.5)@URealValue	UREAL(-1.7976931348623157E308,0.5)@URealValue	AGREE	
428	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(-1.7976931348623157E308,0.5)@URealValue	UREAL(-1.7976931348623157E308,0.5)@URealValue	AGREE	
429	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(-1.7976931348623157E308,0.25)@URealValue	UREAL(-1.7976931348623157E308,0.25)@URealValue	AGREE	
430	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	AGREE	
431	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-1.7976931348623157E308,0.001)@URealValue	UREAL(-1.7976931348623157E308,0.001)@URealValue	AGREE	
432	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(-1.7976931348623157E308,0.001)@URealValue	UREAL(-1.7976931348623157E308,0.001)@URealValue	AGREE	
433	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.0)@URealValue	AGREE	
434	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
435	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(0.0,0.0)@URealValue	UREAL(0.0,0.0)@URealValue	AGREE	
436	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
437	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
438	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
439	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(-1.7976931348623157E308,NaN)@URealValue	UREAL(-1.7976931348623157E308,NaN)@URealValue	AGREE	
440	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(-1.7976931348623157E308,Infinity)@URealValue	UREAL(-1.7976931348623157E308,Infinity)@URealValue	AGREE	
441	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(-1.7976931348623157E308,1.0)@URealValue	UREAL(-1.7976931348623157E308,1.0)@URealValue	AGREE	
442	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(-1.7976931348623157E308,0.782649)@URealValue	UREAL(-1.7976931348623157E308,0.782649)@URealValue	AGREE	
443	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(-1.7976931348623157E308,0.91554)@URealValue	UREAL(-1.7976931348623157E308,0.91554)@URealValue	AGREE	
444	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-1.7976931348623157E308,0.395191)@URealValue	UREAL(-1.7976931348623157E308,0.395191)@URealValue	AGREE	
445	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(-1.7976931348623157E308,0.428633)@URealValue	UREAL(-1.7976931348623157E308,0.428633)@URealValue	AGREE	
446	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(-1.7976931348623157E308,0.358527)@URealValue	UREAL(-1.7976931348623157E308,0.358527)@URealValue	AGREE	
447	URealValue.minus(value)	UREAL(-1.7976931348623157E308,0.0)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-1.7976931348623157E308,0.974834)@URealValue	UREAL(-1.7976931348623157E308,0.974834)@URealValue	AGREE	
448	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
449	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(NaN,1.0)@URealValue	UREAL(NaN,1.0)@URealValue	AGREE	
450	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
451	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
452	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(NaN,1.0)@URealValue	UREAL(NaN,1.0)@URealValue	AGREE	
453	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
454	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(NaN,1.0)@URealValue	UREAL(NaN,1.0)@URealValue	AGREE	
455	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(NaN,0.5)@URealValue	UREAL(NaN,0.5)@URealValue	AGREE	
456	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(NaN,0.5)@URealValue	UREAL(NaN,0.5)@URealValue	AGREE	
457	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(NaN,0.25)@URealValue	UREAL(NaN,0.25)@URealValue	AGREE	
458	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
459	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(NaN,0.001)@URealValue	UREAL(NaN,0.001)@URealValue	AGREE	
460	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(NaN,0.001)@URealValue	UREAL(NaN,0.001)@URealValue	AGREE	
461	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
462	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
463	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
464	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
465	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
466	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
467	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(NaN,NaN)@URealValue	UREAL(NaN,NaN)@URealValue	AGREE	
468	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(NaN,Infinity)@URealValue	UREAL(NaN,Infinity)@URealValue	AGREE	
469	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(NaN,1.0)@URealValue	UREAL(NaN,1.0)@URealValue	AGREE	
470	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(NaN,0.782649)@URealValue	UREAL(NaN,0.782649)@URealValue	AGREE	
471	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(NaN,0.91554)@URealValue	UREAL(NaN,0.91554)@URealValue	AGREE	
472	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(NaN,0.395191)@URealValue	UREAL(NaN,0.395191)@URealValue	AGREE	
473	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(NaN,0.428633)@URealValue	UREAL(NaN,0.428633)@URealValue	AGREE	
474	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(NaN,0.358527)@URealValue	UREAL(NaN,0.358527)@URealValue	AGREE	
475	URealValue.minus(value)	UREAL(NaN,0.0)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(NaN,0.974834)@URealValue	UREAL(NaN,0.974834)@URealValue	AGREE	
476	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
477	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(Infinity,1.0)@URealValue	UREAL(Infinity,1.0)@URealValue	AGREE	
478	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
479	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
480	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(Infinity,1.0)@URealValue	UREAL(Infinity,1.0)@URealValue	AGREE	
481	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
482	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(Infinity,1.0)@URealValue	UREAL(Infinity,1.0)@URealValue	AGREE	
483	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(Infinity,0.5)@URealValue	UREAL(Infinity,0.5)@URealValue	AGREE	
484	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(Infinity,0.5)@URealValue	UREAL(Infinity,0.5)@URealValue	AGREE	
